time,ax,ay,az,atotal
0.014231204986572266,2.71,2.75,0.2,3.86
0.015771865844726562,2.78,2.22,-0.73,3.63
0.02578902244567871,2.24,1.36,-1.87,3.21
0.03577303886413574,1.29,0.33,-2.9,3.19
0.04590320587158203,0.4,-0.31,-3.37,3.4
0.06170511245727539,0.17,-0.85,-3.64,3.74
0.06595706939697266,0.08,-1.09,-3.54,3.7
0.07618093490600586,0.05,-1.11,-3.43,3.6
0.08606195449829102,0.23,-1.02,-3.76,3.9
0.09627604484558105,0.22,-0.69,-4.56,4.61
0.11249303817749023,-0.06,-0.37,-5.61,5.62
0.11635899543762207,-0.38,-0.1,-6.37,6.38
0.12633419036865234,-0.48,0.06,-6.57,6.58
0.1364290714263916,-0.79,-0.04,-6.0,6.05
0.14656591415405273,-1.1,-0.56,-5.25,5.39
0.16101312637329102,-1.21,-1.2,-4.39,4.7
0.16707897186279297,-1.38,-1.62,-3.72,4.28
0.17682504653930664,-1.29,-1.72,-3.4,4.02
0.18672513961791992,-1.69,-1.12,-3.08,3.68
0.1968989372253418,-2.96,-0.15,-2.15,3.66
0.21051502227783203,-3.75,0.66,-0.72,3.87
0.21724796295166016,-2.85,1.04,0.98,3.18
0.22707796096801758,-0.57,1.08,3.25,3.47
0.23719501495361328,0.97,1.04,6.07,6.23
0.24735689163208008,0.87,0.61,9.03,9.09
0.26074886322021484,-0.43,-0.23,10.81,10.82
0.26723814010620117,-1.65,-0.78,10.55,10.7
0.277407169342041,-1.91,-0.62,8.71,8.93
0.28746795654296875,-1.32,-0.19,6.81,6.93
0.29758596420288086,-1.09,0.15,6.16,6.25
0.31146812438964844,-1.75,0.42,6.37,6.61
0.31760215759277344,-2.0,0.4,6.44,6.75
0.32778000831604004,-1.67,0.49,5.99,6.23
0.33784008026123047,-1.13,0.8,5.01,5.19
0.3480391502380371,-0.65,1.12,3.56,3.78
0.36187005043029785,-0.15,1.27,1.76,2.17
0.3678750991821289,0.23,1.5,0.04,1.51
0.3780841827392578,0.94,1.36,-1.19,2.03
0.38826799392700195,1.44,1.04,-1.54,2.35
0.39824604988098145,1.5,0.49,-1.29,2.03
0.4128119945526123,1.31,-0.18,-1.08,1.7
0.41829395294189453,0.99,-0.65,-1.49,1.9
0.42838501930236816,1.05,-0.77,-2.43,2.75
0.43846702575683594,1.38,-0.55,-3.25,3.57
0.4485330581665039,1.79,-0.34,-3.79,4.2
0.46253204345703125,2.08,-0.12,-4.27,4.75
0.46857690811157227,2.38,0.12,-4.93,5.47
0.47868800163269043,2.83,0.15,-5.77,6.42
0.48871302604675293,3.05,0.08,-6.38,7.07
0.4987170696258545,3.16,-0.22,-6.45,7.18
0.5122451782226562,3.08,-0.9,-5.9,6.71
0.5192050933837891,2.69,-1.91,-4.92,5.92
0.5290241241455078,2.26,-3.02,-4.07,5.54
0.5391089916229248,2.01,-3.98,-3.57,5.71
0.549191951751709,1.91,-4.5,-2.66,5.56
0.5632061958312988,1.29,-4.28,-0.89,4.55
0.5693521499633789,0.66,-3.38,0.98,3.58
0.5793309211730957,1.08,-2.1,1.97,3.07
0.5898962020874023,1.95,-0.7,2.0,2.87
0.599539041519165,2.0,0.34,1.95,2.81
0.6143820285797119,0.91,0.98,2.91,3.2
0.6197991371154785,-0.18,0.82,4.44,4.51
0.6296770572662354,-0.82,0.36,6.32,6.38
0.6397781372070312,-1.57,0.07,8.4,8.54
0.6498241424560547,-2.22,-0.18,9.8,10.04
0.6632330417633057,-2.54,-0.06,9.81,10.13
0.6700060367584229,-2.28,0.33,7.93,8.25
0.6800241470336914,-2.3,0.9,5.24,5.79
0.6901280879974365,-2.33,1.43,3.33,4.3
0.7004561424255371,-1.57,1.95,2.69,3.67
0.7104330062866211,-0.48,2.43,2.85,3.77
0.7297501564025879,0.41,2.79,2.88,4.03
0.7306900024414062,1.14,3.07,2.11,3.89
0.7404930591583252,1.86,3.11,0.72,3.69
0.7504692077636719,1.91,2.83,-0.67,3.47
0.7606980800628662,1.48,2.44,-2.29,3.65
0.7785911560058594,1.27,2.0,-4.03,4.67
0.7807130813598633,1.32,1.53,-5.61,5.96
0.7907581329345703,1.46,0.91,-6.76,6.97
0.800684928894043,1.45,0.13,-6.91,7.06
0.8108901977539062,1.36,-0.6,-5.97,6.15
0.8284239768981934,1.04,-0.93,-4.67,4.87
0.8308820724487305,0.75,-0.95,-3.9,4.08
0.8411350250244141,0.52,-0.77,-3.99,4.09
0.8511309623718262,0.29,-0.45,-4.66,4.69
0.8612890243530273,-0.13,-0.05,-5.36,5.36
0.8791098594665527,-0.67,0.14,-5.67,5.71
0.8813400268554688,-1.18,0.22,-5.53,5.65
0.8914949893951416,-1.44,0.2,-5.12,5.32
0.9014320373535156,-1.22,-0.23,-4.41,4.58
0.9116170406341553,-0.99,-0.87,-3.27,3.52
0.9287869930267334,-0.78,-1.57,-1.76,2.48
0.9315371513366699,-0.83,-1.99,0.23,2.16
0.9418020248413086,-1.96,-1.76,2.49,3.62
0.9517002105712891,-3.33,-1.0,4.02,5.31
0.9618649482727051,-2.87,-0.05,4.07,4.98
0.978485107421875,-0.94,0.92,3.27,3.52
0.9819679260253906,0.83,1.76,2.84,3.44
0.9921209812164307,1.81,1.91,3.3,4.22
1.001978874206543,1.5,1.62,4.61,5.11
1.0121700763702393,0.27,1.04,6.03,6.12
1.0285658836364746,-0.94,0.49,6.68,6.76
1.0323550701141357,-1.43,0.51,6.34,6.51
1.0424339771270752,-0.82,0.75,5.11,5.22
1.0524590015411377,-0.42,0.83,4.17,4.27
1.062589168548584,-0.8,0.82,4.24,4.39
1.0791339874267578,-1.41,0.66,4.67,4.92
1.0825929641723633,-2.03,0.34,4.73,5.15
1.092750072479248,-2.63,0.06,3.94,4.73
1.102905035018921,-2.99,0.06,2.5,3.89
1.1129021644592285,-2.46,0.14,0.72,2.56
1.1292428970336914,-1.35,0.13,-0.89,1.62
1.132997989654541,0.1,-0.2,-2.13,2.14
1.143132209777832,1.23,-0.51,-2.28,2.64
1.1531071662902832,1.46,-1.12,-1.27,2.23
1.1632959842681885,1.13,-1.99,-0.11,2.29
1.1794061660766602,0.57,-2.7,0.59,2.82
1.1839170455932617,0.26,-3.12,0.38,3.15
1.1933050155639648,0.37,-3.03,-0.84,3.16
1.2033970355987549,0.58,-2.47,-2.6,3.63
1.2138099670410156,1.01,-1.71,-4.37,4.8
1.2290148735046387,1.77,-0.9,-5.67,6.0
1.2338671684265137,2.15,-0.19,-6.35,6.7
1.2437400817871094,2.22,0.05,-6.63,6.99
1.2538671493530273,2.36,-0.36,-6.32,6.75
1.2638111114501953,2.54,-1.27,-5.0,5.75
1.2788770198822021,2.31,-2.58,-3.68,5.05
1.2838330268859863,2.06,-3.53,-3.04,5.09
1.2941498756408691,1.97,-4.03,-2.87,5.32
1.304244041442871,1.63,-4.05,-2.78,5.17
1.314208984375,0.94,-3.4,-2.55,4.35
1.3286628723144531,0.13,-1.89,-1.86,2.65
1.3341879844665527,-0.04,-0.25,-1.08,1.1
1.344491958618164,0.73,0.65,-0.64,1.16
1.3545880317687988,1.11,0.95,-0.24,1.48
1.3646421432495117,-0.3,1.7,0.97,1.98
1.378866195678711,-1.74,2.26,2.4,3.72
1.3846521377563477,-2.07,2.53,2.99,4.43
1.3947601318359375,-1.9,2.91,2.94,4.55
1.404940128326416,-0.82,2.6,2.91,3.98
1.4149088859558105,0.38,1.54,3.69,4.01
1.4293570518493652,0.24,0.15,5.39,5.39
1.434920072555542,-1.0,-0.95,6.78,6.91
1.44496488571167,-1.83,-1.07,6.89,7.2
1.4551591873168945,-1.07,-0.7,5.73,5.87
1.4651741981506348,0.41,-0.15,4.4,4.42
1.4790081977844238,2.36,0.46,3.23,4.02
1.485267162322998,3.96,0.78,1.98,4.49
1.4952678680419922,4.19,1.03,0.15,4.31
1.505505084991455,4.26,1.43,-2.16,4.98
1.5155391693115234,4.35,1.98,-2.6,5.44
1.5293378829956055,3.7,2.12,-0.48,4.29
1.535701036453247,2.48,1.68,2.06,3.63
1.545846939086914,0.89,1.43,3.06,3.49
1.556006908416748,-0.41,1.27,1.65,2.12
1.5660510063171387,-1.33,1.45,-0.87,2.15
1.5793490409851074,-1.67,1.69,-3.01,3.83
1.5860750675201416,-1.73,1.67,-4.56,5.15
1.5959880352020264,-1.54,1.71,-5.3,5.77
1.6062121391296387,-1.39,1.4,-5.29,5.64
1.6161220073699951,-1.45,1.04,-5.04,5.34
1.6302990913391113,-1.61,0.83,-4.56,4.9
1.6362991333007812,-1.69,0.33,-3.84,4.2
1.6463251113891602,-2.01,-0.28,-2.75,3.41
1.6566390991210938,-2.43,-0.9,-1.8,3.15
1.6664462089538574,-2.59,-1.46,-1.89,3.52
1.6797618865966797,-2.36,-1.53,-2.6,3.83
1.6865429878234863,-2.05,-1.46,-3.02,3.93
1.6966969966888428,-3.07,-0.84,-2.48,4.03
1.7068591117858887,-4.46,0.66,-1.07,4.63
1.728376865386963,-4.46,1.68,0.55,4.79
1.7292890548706055,-3.18,1.86,1.96,4.17
1.7369520664215088,-1.5,2.14,3.27,4.18
1.746981143951416,-0.05,2.79,4.28,5.1
1.7570970058441162,0.59,3.36,4.56,5.69
1.7792670726776123,0.39,3.59,4.56,5.81
1.7801189422607422,0.14,3.34,4.4,5.52
1.7873201370239258,0.71,2.29,3.14,3.95
1.7973079681396484,1.2,0.86,1.69,2.24
1.807466983795166,0.95,-1.1,1.8,2.31
1.8289198875427246,-0.18,-3.3,3.62,4.9
1.8299000263214111,-2.19,-4.86,5.99,8.01
1.83768892288208,-3.2,-5.55,7.4,9.78
1.847649097442627,-2.39,-5.57,6.97,9.23
1.857956886291504,-1.04,-4.61,4.75,6.7
1.8785271644592285,0.17,-3.05,1.4,3.36
1.8794450759887695,1.38,-1.49,-2.1,2.92
1.8880810737609863,2.24,-0.4,-5.17,5.64
1.8979969024658203,2.43,-0.1,-7.17,7.57
1.9082121849060059,1.91,-0.55,-7.57,7.82
1.9288580417633057,0.9,-1.44,-6.2,6.42
1.9297890663146973,-0.08,-2.38,-4.04,4.68
1.9382550716400146,-0.48,-2.91,-2.37,3.78
1.9481980800628662,-0.2,-2.95,-1.93,3.53
1.9584810733795166,0.56,-2.71,-2.78,3.92
1.9794440269470215,1.47,-2.26,-4.23,5.01
1.9803650379180908,2.07,-1.82,-5.55,6.19
1.9886560440063477,2.31,-1.45,-6.39,6.94
1.9986450672149658,2.35,-1.32,-6.32,6.87
2.0089499950408936,2.35,-1.68,-4.96,5.73
2.028940200805664,2.18,-2.35,-2.88,4.3
2.0298800468444824,1.09,-2.46,-0.66,2.77
2.0389020442962646,-0.01,-1.68,1.15,2.03
2.048922061920166,0.24,-0.48,2.02,2.09
2.059122085571289,2.03,0.22,1.18,2.35
2.08004093170166,3.46,0.72,-0.24,3.54
2.080854892730713,2.71,0.94,-0.28,2.88
2.0892372131347656,0.6,0.71,1.78,2.0
2.099287986755371,-1.21,0.38,4.47,4.64
2.1094930171966553,-2.51,0.21,6.21,6.7
2.1291260719299316,-3.1,-0.18,6.56,7.25
2.130059003829956,-3.27,-0.43,5.79,6.66
2.1395599842071533,-3.38,-0.1,4.85,5.91
2.1495800018310547,-2.94,0.41,4.28,5.2
2.1597161293029785,-2.0,1.04,4.33,4.88
2.179069995880127,-0.79,1.76,4.56,4.95
2.179992198944092,0.71,2.35,4.57,5.18
2.1899240016937256,1.99,2.77,4.31,5.49
2.200294017791748,2.35,2.83,3.69,5.21
2.2101070880889893,1.87,2.54,2.68,4.13
2.2287020683288574,1.32,1.87,1.59,2.78
2.229976177215576,0.62,1.03,0.62,1.35
2.240176200866699,0.22,0.36,-0.18,0.45
2.2503859996795654,0.34,-0.23,-0.81,0.9
2.2603280544281006,0.3,-0.6,-1.19,1.36
2.278676986694336,0.4,-0.79,-1.43,1.68
2.280196189880371,0.96,-0.72,-1.7,2.08
2.290555953979492,1.46,-0.49,-2.3,2.76
2.300443172454834,1.55,-0.4,-3.14,3.52
2.3107240200042725,1.39,-0.3,-4.12,4.35
2.3285980224609375,1.02,-0.09,-5.07,5.17
2.33052921295166,0.26,0.11,-5.65,5.65
2.340888023376465,-0.67,0.34,-5.62,5.67
2.350835084915161,-0.94,0.15,-5.2,5.28
2.361006021499634,-0.65,-0.23,-4.7,4.75
2.378815174102783,-0.13,-0.68,-4.12,4.17
2.3810300827026367,0.13,-1.35,-3.29,3.55
2.3912010192871094,-0.29,-2.0,-2.54,3.24
2.401045083999634,-1.41,-2.0,-2.02,3.17
2.4112889766693115,-2.93,-0.82,-1.56,3.41
2.429203987121582,-3.88,0.74,-1.08,4.09
2.4312901496887207,-3.5,1.62,-0.38,3.87
2.4415221214294434,-1.81,1.46,0.76,2.44
2.4514360427856445,-0.52,0.72,2.74,2.88
2.4616689682006836,-0.43,-0.04,5.25,5.26
2.479091167449951,-1.16,-0.46,7.51,7.61
2.4815731048583984,-2.42,-0.37,8.87,9.2
2.4918642044067383,-2.86,0.04,8.68,9.13
2.5017740726470947,-2.05,0.66,7.16,7.47
2.5119471549987793,-0.78,1.21,5.51,5.69
2.528913974761963,0.26,1.24,4.39,4.56
2.5320029258728027,0.28,1.16,4.07,4.24
2.5422310829162598,-0.59,0.94,4.4,4.53
2.552093982696533,-1.86,0.46,4.6,4.98
2.5622670650482178,-2.52,-0.1,3.99,4.72
2.5792388916015625,-2.52,-0.26,2.89,3.84
2.5822482109069824,-1.57,-0.22,1.75,2.36
2.5924859046936035,-0.43,-0.28,0.8,0.95
2.6025240421295166,0.51,-0.44,-0.33,0.75
2.612576961517334,1.91,-0.56,-1.43,2.45
2.6288199424743652,3.1,-0.53,-2.19,3.83
2.6326608657836914,3.62,-0.6,-2.87,4.65
