time,ax,ay,az,atotal
0.006139993667602539,-0.01,0.0,-0.05,0.05
0.016051054000854492,0.03,0.07,0.03,0.08
0.026282072067260742,-0.01,0.06,-0.02,0.06
0.04555511474609375,-0.03,0.12,-0.08,0.14
0.04624605178833008,-0.04,0.1,-0.15,0.18
0.05636906623840332,-0.05,0.08,-0.18,0.2
0.06643891334533691,-0.04,0.07,-0.12,0.14
0.0765690803527832,0.03,0.05,-0.04,0.07
0.09483218193054199,0.07,0.03,0.05,0.09
0.09654593467712402,0.05,0.01,0.06,0.07
0.10676217079162598,0.03,0.02,0.03,0.04
0.11715912818908691,0.0,-0.01,0.02,0.02
0.12674903869628906,-0.01,-0.01,0.07,0.07
0.14534306526184082,0.03,0.03,0.08,0.09
0.14698100090026855,0.05,0.01,0.01,0.05
0.15700101852416992,0.03,0.0,0.0,0.03
0.1673870086669922,0.02,0.02,0.04,0.04
0.17738103866577148,0.02,0.05,0.06,0.08
0.19145512580871582,-0.02,0.05,0.03,0.06
0.19713807106018066,-0.08,0.01,0.07,0.1
0.2072899341583252,-0.1,0.05,0.06,0.12
0.2172682285308838,-0.07,0.11,0.04,0.13
0.2274160385131836,-0.06,0.09,0.03,0.11
0.2418050765991211,-0.06,0.05,0.02,0.08
0.24750304222106934,-0.04,0.0,0.06,0.07
0.25758814811706543,-0.03,-0.05,0.11,0.12
0.26760101318359375,-0.04,-0.04,0.18,0.18
0.2779271602630615,-0.03,0.01,0.16,0.16
0.2913990020751953,0.0,0.02,0.05,0.05
0.2976551055908203,0.01,0.03,-0.04,0.05
0.30784106254577637,0.05,0.02,-0.04,0.06
0.31793999671936035,0.07,0.05,-0.06,0.1
0.3280351161956787,0.11,0.06,-0.07,0.14
0.3415191173553467,0.08,0.04,-0.01,0.09
0.34822821617126465,0.03,0.02,0.04,0.05
0.3582179546356201,-0.02,0.02,0.01,0.03
0.36818408966064453,-0.01,0.01,-0.01,0.01
0.3783690929412842,-0.01,-0.01,0.02,0.02
0.39135193824768066,0.0,-0.02,0.03,0.03
0.398547887802124,0.01,0.02,-0.04,0.04
0.40863609313964844,0.03,0.02,-0.12,0.12
0.4184749126434326,0.06,0.01,-0.17,0.18
0.42870497703552246,0.04,0.03,-0.12,0.13
0.442141056060791,0.02,0.06,-0.09,0.11
0.4488410949707031,-0.02,0.01,-0.06,0.06
0.4590001106262207,-0.06,-0.03,0.04,0.07
0.4688999652862549,-0.07,-0.03,0.11,0.13
0.4791300296783447,-0.06,-0.03,0.11,0.12
0.49300503730773926,-0.04,-0.02,0.07,0.08
0.4991440773010254,0.01,0.0,0.07,0.07
0.5094611644744873,0.03,-0.01,0.1,0.1
0.519355058670044,0.03,0.0,0.13,0.13
0.5295021533966064,0.01,0.02,0.1,0.1
0.54404616355896,0.0,0.02,0.07,0.07
0.5495889186859131,-0.01,0.03,0.05,0.05
0.5595629215240479,-0.01,0.03,0.05,0.05
0.5695350170135498,0.0,0.05,0.0,0.05
0.5796811580657959,0.0,0.05,-0.03,0.05
0.5950090885162354,0.0,0.03,-0.01,0.03
0.5999140739440918,0.0,0.0,0.03,0.03
0.61002516746521,-0.01,-0.03,0.05,0.05
0.6198990345001221,0.0,-0.06,0.05,0.07
0.630181074142456,0.01,-0.03,0.08,0.08
0.6459019184112549,-0.02,0.0,0.11,0.11
0.6505591869354248,-0.02,0.04,0.1,0.1
0.6603062152862549,-0.03,0.05,0.07,0.09
0.670424222946167,-0.04,0.05,0.06,0.08
0.6805100440979004,-0.04,0.04,0.04,0.06
0.6963999271392822,-0.01,0.04,0.07,0.08
0.7005951404571533,0.02,0.05,0.08,0.09
0.7114291191101074,0.05,0.02,0.04,0.06
0.7207260131835938,0.04,0.01,0.0,0.04
0.7307488918304443,-0.01,0.02,-0.04,0.04
0.7468922138214111,-0.04,0.04,-0.04,0.06
0.7507131099700928,-0.06,0.03,-0.01,0.06
0.7610030174255371,-0.04,0.0,-0.05,0.06
0.7711279392242432,0.0,-0.04,-0.2,0.2
0.7811670303344727,-0.06,0.02,-0.17,0.18
0.7972440719604492,0.02,0.04,0.04,0.06
0.8011190891265869,-0.02,0.04,0.24,0.24
0.8112850189208984,-0.07,0.02,0.29,0.29
0.8214418888092041,-0.05,-0.01,0.2,0.2
0.831430196762085,-0.02,0.03,0.11,0.11
0.8468701839447021,-0.02,0.02,0.05,0.05
0.8514621257781982,0.0,0.01,-0.02,0.02
0.8616111278533936,0.04,0.04,-0.07,0.09
0.8715760707855225,0.05,0.06,-0.04,0.08
0.8817732334136963,0.03,0.04,0.04,0.06
0.8972430229187012,0.02,0.02,0.14,0.14
0.9018552303314209,0.04,-0.02,0.17,0.17
0.9119360446929932,0.0,-0.06,0.19,0.19
0.9219460487365723,0.01,-0.08,0.15,0.17
0.9320552349090576,-0.03,-0.08,0.08,0.11
0.9469780921936035,-0.07,0.0,0.08,0.1
0.9522559642791748,-0.03,0.09,0.03,0.09
0.9623172283172607,0.04,0.08,-0.05,0.1
0.9724371433258057,0.07,0.05,-0.17,0.19
0.9823648929595947,0.04,0.03,-0.18,0.18
0.9969751834869385,0.02,0.0,-0.08,0.08
1.0025341510772705,-0.02,-0.02,0.01,0.03
1.012620210647583,-0.09,0.01,0.1,0.13
1.0226471424102783,-0.09,0.0,0.19,0.21
1.0327222347259521,-0.07,0.04,0.25,0.26
1.047389030456543,-0.04,0.07,0.2,0.21
1.0527851581573486,0.01,0.05,0.1,0.11
1.0629470348358154,0.03,0.04,0.0,0.05
1.0729560852050781,0.02,0.01,-0.12,0.12
1.0830600261688232,-0.01,0.02,-0.21,0.21
1.0980799198150635,0.01,0.02,-0.17,0.17
1.1031310558319092,-0.01,0.01,-0.05,0.05
1.113267183303833,-0.02,0.0,0.15,0.15
1.1233150959014893,0.01,0.01,0.29,0.29
1.1339142322540283,0.02,0.02,0.32,0.32
1.1434071063995361,0.0,0.02,0.25,0.25
1.1640880107879639,-0.02,-0.01,0.14,0.14
1.1648221015930176,-0.06,0.01,0.07,0.09
1.173584222793579,-0.06,0.01,0.02,0.06
1.1837220191955566,-0.08,0.0,0.0,0.08
1.1939032077789307,-0.09,-0.01,0.02,0.09
1.2129881381988525,-0.07,-0.02,0.06,0.09
1.2137129306793213,-0.05,0.02,0.09,0.1
1.223825216293335,-0.04,0.02,0.1,0.1
1.2338230609893799,-0.04,0.01,0.07,0.08
1.2440049648284912,-0.01,0.03,0.07,0.07
1.2633280754089355,0.01,0.02,0.07,0.07
1.2640600204467773,0.01,0.02,0.11,0.11
1.2743589878082275,-0.02,0.01,0.13,0.13
1.284109115600586,-0.04,-0.01,0.13,0.13
1.2943389415740967,-0.05,0.0,0.02,0.05
1.3128101825714111,-0.05,0.02,-0.09,0.1
1.3143999576568604,-0.04,0.02,-0.14,0.14
1.3246140480041504,-0.03,0.02,-0.11,0.11
1.334489107131958,-0.05,0.02,-0.04,0.06
1.3447492122650146,-0.04,0.01,0.07,0.08
1.3631579875946045,-0.01,0.0,0.21,0.21
1.3646509647369385,0.0,-0.01,0.3,0.3
1.3749501705169678,0.03,-0.03,0.31,0.31
1.3848259449005127,0.04,-0.04,0.25,0.25
1.395125150680542,0.01,-0.06,0.16,0.17
1.4134790897369385,0.0,-0.05,0.05,0.07
1.4150500297546387,-0.02,-0.04,-0.01,0.04
1.425239086151123,-0.02,-0.04,-0.03,0.05
1.435046911239624,-0.02,-0.04,-0.03,0.05
1.4453670978546143,-0.02,-0.06,0.02,0.06
1.4632861614227295,0.01,-0.08,0.09,0.12
1.4653420448303223,0.05,-0.08,0.13,0.16
1.4756600856781006,0.07,-0.07,0.17,0.19
1.485543966293335,0.03,-0.03,0.17,0.17
1.4957492351531982,-0.02,0.05,0.07,0.08
1.5129671096801758,0.01,0.08,-0.09,0.12
1.515660047531128,-0.01,0.01,-0.17,0.17
1.5259900093078613,-0.05,-0.01,-0.1,0.11
1.5358622074127197,-0.06,-0.03,0.05,0.08
1.5460450649261475,-0.07,-0.04,0.18,0.19
1.5627682209014893,-0.05,-0.06,0.32,0.32
1.5660722255706787,0.01,-0.07,0.35,0.35
1.57625412940979,0.06,-0.04,0.3,0.3
1.5860650539398193,0.06,-0.05,0.23,0.24
1.5963480472564697,0.06,-0.03,0.19,0.2
1.6128861904144287,0.05,0.0,0.13,0.13
1.6164329051971436,0.06,0.02,0.04,0.07
1.6265819072723389,0.06,0.0,-0.13,0.14
1.6365811824798584,0.07,0.01,-0.23,0.24
1.6466948986053467,0.09,0.04,-0.18,0.2
1.663149118423462,0.11,0.02,-0.04,0.11
1.667320966720581,0.1,-0.03,0.09,0.13
1.67696213722229,0.03,-0.05,0.22,0.22
1.6868422031402588,0.05,-0.07,0.29,0.3
1.6970078945159912,0.07,-0.13,0.31,0.34
1.7131359577178955,0.03,-0.1,0.26,0.28
1.717344045639038,0.02,-0.07,0.16,0.17
1.7273321151733398,0.0,-0.05,0.05,0.07
1.737131118774414,-0.02,0.01,-0.05,0.05
1.7474100589752197,-0.05,0.03,-0.12,0.13
1.7628071308135986,-0.07,0.02,-0.11,0.13
1.7672560214996338,-0.05,0.02,-0.02,0.05
1.7774741649627686,-0.06,-0.02,0.08,0.1
1.787602186203003,-0.03,-0.05,0.15,0.16
1.7977650165557861,-0.02,-0.06,0.2,0.2
1.8133609294891357,-0.01,-0.06,0.23,0.23
1.8176782131195068,0.02,-0.05,0.25,0.25
1.82778000831604,0.03,-0.03,0.24,0.24
1.83793306350708,0.0,-0.03,0.17,0.17
1.8480122089385986,-0.01,-0.04,0.09,0.09
1.862610101699829,-0.02,-0.05,-0.04,0.06
1.8679912090301514,-0.04,-0.05,-0.09,0.11
1.8781530857086182,-0.01,-0.09,-0.09,0.12
1.8883960247039795,0.0,-0.08,-0.06,0.1
1.8983070850372314,0.02,-0.09,-0.07,0.11
1.91274094581604,0.05,-0.07,-0.11,0.13
1.9182589054107666,0.02,-0.07,-0.07,0.1
1.9285290241241455,0.01,-0.04,0.01,0.04
1.9386670589447021,0.03,-0.03,0.11,0.11
1.9487249851226807,0.02,-0.01,0.13,0.13
1.963008165359497,0.03,0.02,0.07,0.07
1.9687011241912842,0.02,0.04,0.0,0.04
1.9787640571594238,0.0,0.07,-0.01,0.07
1.988940954208374,-0.02,0.09,0.0,0.09
1.9988791942596436,-0.03,0.09,0.01,0.09
2.012949228286743,-0.04,0.05,0.05,0.08
2.0189402103424072,-0.05,0.02,0.13,0.14
2.029236078262329,-0.07,0.0,0.23,0.24
2.03924298286438,-0.09,0.02,0.26,0.27
2.049280881881714,-0.11,0.06,0.2,0.23
2.0626840591430664,-0.05,0.05,0.06,0.09
2.069437026977539,0.04,0.0,-0.02,0.04
2.0794169902801514,0.02,0.02,-0.01,0.03
2.0895230770111084,-0.02,0.05,-0.01,0.05
2.0996439456939697,-0.04,0.01,0.0,0.04
2.1136739253997803,-0.1,-0.02,0.04,0.1
2.119849920272827,-0.15,-0.01,0.05,0.15
2.129873037338257,-0.11,-0.03,0.02,0.11
2.1398332118988037,-0.09,-0.05,0.02,0.1
2.162864923477173,-0.07,-0.05,-0.01,0.08
2.1635491847991943,-0.03,-0.06,-0.01,0.06
2.1699180603027344,-0.02,-0.02,-0.03,0.04
2.1801512241363525,0.0,0.03,-0.11,0.11
2.1902620792388916,0.02,0.04,-0.16,0.16
2.2128078937530518,-0.01,0.04,-0.16,0.16
2.2133591175079346,-0.01,0.04,-0.08,0.09
2.2203640937805176,0.01,0.05,0.03,0.05
2.230314016342163,0.0,0.05,0.09,0.1
2.240457057952881,-0.01,0.01,0.17,0.17
2.263280153274536,-0.01,-0.01,0.26,0.26
2.263939142227173,-0.02,-0.04,0.24,0.24
2.2706611156463623,-0.02,-0.07,0.19,0.2
2.2807281017303467,-0.01,-0.03,0.19,0.19
2.2907650470733643,0.03,0.03,0.19,0.19
2.313102960586548,0.03,0.08,0.09,0.12
2.313768148422241,0.02,0.09,-0.01,0.09
2.321113109588623,0.03,0.09,-0.06,0.11
2.331109046936035,0.03,0.09,-0.08,0.12
2.34136700630188,0.06,0.08,-0.06,0.11
2.363487958908081,0.09,0.05,-0.02,0.1
2.364185094833374,0.07,0.01,0.06,0.09
2.3714001178741455,0.04,0.01,0.11,0.11
2.3814399242401123,0.02,0.01,0.08,0.08
2.391638994216919,-0.01,-0.01,0.02,0.02
2.413677930831909,-0.01,-0.06,0.0,0.06
2.414342164993286,0.01,-0.04,0.04,0.05
2.421778917312622,0.02,-0.05,0.03,0.06
2.431741952896118,0.01,-0.02,-0.03,0.03
2.4420580863952637,0.01,0.01,-0.12,0.12
2.4637041091918945,0.01,0.01,-0.17,0.17
2.46435809135437,0.0,0.06,-0.1,0.11
2.4721250534057617,0.01,0.09,0.0,0.09
2.4820430278778076,0.02,0.07,0.09,0.11
2.492187023162842,0.03,0.05,0.15,0.16
2.5137369632720947,0.0,0.02,0.18,0.18
2.5144240856170654,-0.02,-0.06,0.23,0.23
2.5223710536956787,-0.02,-0.08,0.32,0.33
2.532377004623413,-0.04,-0.06,0.35,0.35
2.5425870418548584,-0.07,-0.02,0.3,0.3
2.5643532276153564,-0.05,0.02,0.16,0.16
2.5650460720062256,-0.04,0.09,0.05,0.11
2.5727741718292236,-0.04,0.12,-0.07,0.14
2.5827040672302246,0.02,0.12,-0.2,0.23
2.5929391384124756,0.08,0.06,-0.21,0.23
2.614375114440918,0.04,-0.01,-0.1,0.1
2.615117073059082,-0.01,-0.02,0.02,0.03
2.6228811740875244,-0.04,-0.02,0.08,0.09
2.6331560611724854,-0.06,-0.05,0.14,0.16
2.6432690620422363,-0.11,-0.06,0.15,0.19
2.663429021835327,-0.07,-0.03,0.16,0.17
2.6641321182250977,-0.04,0.0,0.14,0.14
2.6734092235565186,-0.05,0.04,0.09,0.11
2.683927059173584,-0.02,0.08,0.03,0.08
2.693571090698242,0.03,0.07,-0.03,0.08
2.713118076324463,0.05,0.06,-0.05,0.09
2.7137959003448486,0.09,0.03,-0.01,0.09
2.7237842082977295,0.06,-0.01,0.08,0.1
2.733790159225464,0.03,-0.05,0.14,0.15
2.7439041137695312,-0.03,-0.07,0.12,0.14
2.7631750106811523,-0.06,-0.04,0.06,0.09
2.7638890743255615,-0.06,-0.01,0.01,0.06
2.7739641666412354,-0.04,-0.01,-0.04,0.05
2.78377103805542,-0.04,0.0,-0.05,0.06
2.794119119644165,-0.04,-0.02,-0.03,0.05
2.81317400932312,-0.03,-0.03,0.01,0.04
2.8140480518341064,0.0,0.01,0.07,0.07
2.82417893409729,-0.01,0.03,0.1,0.1
2.834320068359375,0.0,0.02,0.09,0.09
2.844482183456421,0.04,0.02,0.11,0.11
2.861747980117798,0.01,0.01,0.15,0.15
2.8644471168518066,0.03,-0.02,0.16,0.16
2.8746449947357178,0.05,-0.01,0.12,0.13
2.8844850063323975,0.04,-0.01,0.07,0.08
2.8947410583496094,0.01,0.0,0.02,0.02
2.9113850593566895,-0.02,0.02,0.01,0.03
2.9148190021514893,-0.04,0.01,0.05,0.06
2.925002098083496,-0.05,0.02,0.06,0.08
2.9348599910736084,-0.04,0.01,0.03,0.05
2.945078134536743,-0.03,0.0,-0.02,0.03
2.9618589878082275,-0.03,0.0,0.01,0.03
2.964945077896118,0.0,0.0,0.04,0.04
2.975260019302368,0.02,-0.02,0.08,0.08
2.9852030277252197,0.02,-0.03,0.09,0.09
2.995384931564331,0.04,-0.02,0.06,0.07
3.0125648975372314,0.05,-0.02,0.01,0.05
3.015393018722534,0.04,-0.04,0.01,0.05
3.025651216506958,0.03,-0.04,0.04,0.06
3.0355589389801025,0.04,-0.03,0.06,0.07
3.0456690788269043,0.02,-0.03,0.02,0.04
3.0626771450042725,0.0,-0.02,-0.01,0.02
3.0657589435577393,-0.03,0.0,-0.01,0.03
3.0759170055389404,-0.04,0.0,0.01,0.04
3.085761070251465,-0.04,0.01,0.05,0.06
3.0960681438446045,-0.06,0.03,0.05,0.08
3.1131560802459717,-0.05,0.07,-0.05,0.09
3.116081953048706,0.02,0.03,-0.19,0.19
3.126305103302002,0.04,0.01,-0.18,0.18
3.1362130641937256,0.01,0.01,-0.06,0.06
3.14640212059021,-0.05,0.01,0.09,0.1
3.1633942127227783,-0.12,-0.03,0.16,0.2
