time,ax,ay,az,atotal
0.00392603874206543,-0.05,1.41,3.02,3.33
0.014023065567016602,0.01,0.98,3.85,3.97
0.0251312255859375,0.06,0.25,3.52,3.52
0.03423595428466797,0.14,-0.59,2.95,3.01
0.04433917999267578,0.25,-1.28,2.47,2.79
0.05422806739807129,0.44,-1.73,2.2,2.83
0.0643310546875,0.72,-1.92,2.07,2.91
0.07504105567932129,1.08,-1.85,1.72,2.74
0.08472824096679688,1.17,-1.58,1.08,2.24
0.09457612037658691,1.17,-1.29,0.53,1.82
0.10458803176879883,1.1,-0.97,0.01,1.46
0.11486506462097168,1.06,-0.64,-0.53,1.34
0.1248941421508789,1.0,-0.4,-1.05,1.5
0.1348409652709961,0.65,-0.33,-1.53,1.69
0.14493894577026367,0.46,-0.51,-1.56,1.7
0.15517711639404297,0.19,-0.67,-1.21,1.39
0.16495895385742188,-0.01,-1.05,-0.77,1.3
0.1751251220703125,-0.05,-1.39,-0.29,1.42
0.18520498275756836,-0.13,-1.53,0.0,1.53
0.19516611099243164,-0.2,-1.55,0.01,1.56
0.2052469253540039,-0.25,-1.32,-0.21,1.35
0.21557998657226562,-0.32,-0.97,-0.64,1.2
0.22593212127685547,-0.26,-0.69,-1.23,1.43
0.23543214797973633,-0.27,-0.43,-1.83,1.89
0.24549508094787598,-0.23,-0.25,-2.25,2.27
0.2557692527770996,-0.19,-0.15,-2.61,2.62
0.2655611038208008,-0.18,-0.15,-2.82,2.82
0.27576494216918945,-0.11,-0.11,-2.8,2.8
0.28597211837768555,-0.07,-0.06,-2.78,2.78
0.2958710193634033,-0.13,-0.09,-2.87,2.87
0.3058772087097168,-0.19,-0.13,-2.85,2.85
0.316256046295166,-0.19,-0.16,-2.7,2.71
0.3263092041015625,-0.11,-0.17,-2.56,2.56
0.3360891342163086,0.03,-0.1,-2.32,2.32
0.34607410430908203,0.13,-0.04,-2.03,2.03
0.35642099380493164,0.25,0.02,-1.67,1.68
0.36637306213378906,0.39,0.14,-1.29,1.35
0.3763442039489746,0.41,0.21,-1.02,1.11
0.38663506507873535,0.35,0.26,-0.78,0.89
0.396496057510376,0.25,0.31,-0.48,0.62
0.4065089225769043,0.22,0.36,-0.13,0.44
0.4165339469909668,0.23,0.5,0.14,0.56
0.4266939163208008,0.24,0.7,0.21,0.76
0.43691396713256836,0.24,0.96,0.13,0.99
0.4468212127685547,0.21,1.22,-0.03,1.23
0.45706701278686523,0.16,1.39,-0.12,1.4
0.4670891761779785,0.09,1.53,-0.07,1.53
0.47696495056152344,0.03,1.6,0.11,1.6
0.492387056350708,0.03,1.51,0.48,1.58
0.49709510803222656,0.16,1.24,0.97,1.58
0.5072360038757324,0.34,0.78,1.48,1.7
0.5172629356384277,0.46,0.36,2.09,2.17
0.5274901390075684,0.43,0.08,2.68,2.71
0.5414941310882568,0.2,0.02,3.07,3.07
0.5473620891571045,-0.17,0.72,3.37,3.45
0.5577161312103271,-0.72,1.89,3.21,3.79
0.5675239562988281,-1.23,2.55,2.37,3.69
0.577599048614502,-1.45,2.4,1.45,3.15
0.5921990871429443,-1.54,2.1,1.13,2.83
0.5977840423583984,-1.29,1.45,1.66,2.55
0.6079812049865723,-0.79,0.17,2.53,2.65
0.6179032325744629,-0.36,-1.15,3.45,3.65
0.6281321048736572,-0.07,-1.87,4.22,4.61
0.6414730548858643,-0.1,-1.95,4.14,4.57
0.6481032371520996,-0.23,-1.82,2.98,3.49
0.6582632064819336,-0.43,-1.75,1.46,2.31
0.6681780815124512,-0.45,-1.57,0.42,1.68
0.6784501075744629,-0.53,-1.46,0.02,1.55
0.6921482086181641,-0.59,-1.4,0.24,1.53
0.6983962059020996,-0.54,-1.37,0.63,1.6
0.7086560726165771,-0.43,-1.23,0.88,1.57
0.7184500694274902,-0.5,-1.08,0.72,1.39
0.7287411689758301,-0.45,-0.88,0.28,1.02
0.7430291175842285,-0.4,-0.69,-0.17,0.81
0.7488090991973877,-0.32,-0.61,-0.5,0.85
0.7590532302856445,-0.11,-0.6,-0.81,1.01
0.7689352035522461,0.04,-0.64,-1.05,1.23
0.779102087020874,0.14,-0.68,-1.12,1.31
0.7935619354248047,0.2,-0.67,-1.15,1.34
0.7991409301757812,0.25,-0.67,-1.39,1.56
0.8092920780181885,0.33,-0.57,-1.72,1.84
0.8191962242126465,0.29,-0.45,-2.12,2.18
0.8293230533599854,0.24,-0.4,-2.43,2.47
0.8441371917724609,0.13,-0.39,-2.72,2.75
0.8495280742645264,0.07,-0.36,-2.88,2.9
0.8596620559692383,-0.01,-0.27,-2.9,2.91
0.8696091175079346,-0.1,-0.19,-2.91,2.91
0.8796730041503906,-0.16,-0.14,-2.85,2.85
0.8946740627288818,-0.25,-0.02,-2.71,2.72
0.8997931480407715,-0.3,0.1,-2.65,2.66
0.9099559783935547,-0.28,0.17,-2.57,2.59
0.920072078704834,-0.27,0.19,-2.35,2.37
0.9302129745483398,-0.29,0.22,-1.92,1.95
0.9456329345703125,-0.32,0.21,-1.4,1.45
0.9505910873413086,-0.43,0.15,-0.98,1.08
0.9602200984954834,-0.47,0.15,-0.62,0.79
0.9702370166778564,-0.51,0.19,-0.37,0.65
0.980381965637207,-0.56,0.26,-0.3,0.68
0.996103048324585,-0.57,0.48,-0.31,0.8
1.0005760192871094,-0.51,0.72,-0.26,0.91
1.0105252265930176,-0.48,0.96,-0.19,1.09
